id	label
EPI_ISL_224713	0
EPI_ISL_150422	0
EPI_ISL_99467	0
EPI_ISL_400274	0
EPI_ISL_316589	0
EPI_ISL_240673	0
EPI_ISL_156215	0
EPI_ISL_4032220	0
EPI_ISL_199296	0
EPI_ISL_178083	0
EPI_ISL_199275	0
EPI_ISL_4056415	0
EPI_ISL_25679	0
EPI_ISL_189362	0
EPI_ISL_16314959	0
EPI_ISL_5260421	0
EPI_ISL_400487	0
EPI_ISL_209115	0
EPI_ISL_208109	0
EPI_ISL_501830	0
EPI_ISL_696620	0
EPI_ISL_100271	0
EPI_ISL_4055446	0
EPI_ISL_198813	0
EPI_ISL_173462	0
EPI_ISL_16102276	0
EPI_ISL_30450	0
EPI_ISL_462517	0
EPI_ISL_10347219	0
EPI_ISL_200459	0
EPI_ISL_30437	0
EPI_ISL_257127	0
EPI_ISL_65831	0
EPI_ISL_149860	0
EPI_ISL_158401	0
EPI_ISL_216851	0
EPI_ISL_11897692	0
EPI_ISL_9589378	0
EPI_ISL_76436	0
EPI_ISL_88222	0
EPI_ISL_294952	0
EPI_ISL_408749	0
EPI_ISL_173649	0
EPI_ISL_137818	0
EPI_ISL_146312	0
EPI_ISL_137872	0
EPI_ISL_16166666	0
EPI_ISL_135011	0
EPI_ISL_161403	0
EPI_ISL_13021	0
EPI_ISL_244542	0
EPI_ISL_157961	0
EPI_ISL_13009694	0
EPI_ISL_237129	0
EPI_ISL_224708	0
EPI_ISL_20910	0
EPI_ISL_15737117	0
EPI_ISL_329028	0
EPI_ISL_199044	0
EPI_ISL_118995	0
EPI_ISL_10726	0
EPI_ISL_699618	0
EPI_ISL_16315296	0
EPI_ISL_129846	0
EPI_ISL_15668	0
EPI_ISL_327376	0
EPI_ISL_408282	0
EPI_ISL_24623	0
EPI_ISL_119105	0
EPI_ISL_308805	0
EPI_ISL_243401	0
EPI_ISL_14835726	0
EPI_ISL_93953	0
EPI_ISL_15699799	0
EPI_ISL_177494	0
EPI_ISL_199247	0
EPI_ISL_150514	0
EPI_ISL_221662	0
EPI_ISL_407991	0
EPI_ISL_328513	0
EPI_ISL_11897671	0
EPI_ISL_14870934	0
EPI_ISL_195974	0
EPI_ISL_4062410	0
EPI_ISL_503312	0
EPI_ISL_16315326	0
EPI_ISL_505981	0
EPI_ISL_696736	0
EPI_ISL_12852376	0
EPI_ISL_243495	0
EPI_ISL_5829	0
EPI_ISL_139371	0
EPI_ISL_15813940	0
EPI_ISL_215568	0
EPI_ISL_4064631	0
EPI_ISL_176301	0
EPI_ISL_13369776	0
EPI_ISL_208838	0
EPI_ISL_699567	0
EPI_ISL_4061187	0
EPI_ISL_14769882	0
EPI_ISL_699523	0
EPI_ISL_267230	0
EPI_ISL_139462	0
EPI_ISL_76303	0
EPI_ISL_118848	0
EPI_ISL_16698546	0
EPI_ISL_387352	0
EPI_ISL_11844	0
EPI_ISL_301566	0
EPI_ISL_80663	0
EPI_ISL_301099	0
EPI_ISL_254731	0
EPI_ISL_4061213	0
EPI_ISL_14064890	0
EPI_ISL_84626	0
EPI_ISL_11922812	0
EPI_ISL_131405	0
EPI_ISL_313806	0
EPI_ISL_203664	0
EPI_ISL_199446	0
EPI_ISL_206481	0
EPI_ISL_11971469	0
EPI_ISL_120202	0
EPI_ISL_7040	0
EPI_ISL_291183	0
EPI_ISL_180145	0
EPI_ISL_5865629	0
EPI_ISL_5067335	0
EPI_ISL_329000	0
EPI_ISL_329262	0
EPI_ISL_984695	0
EPI_ISL_300689	0
EPI_ISL_267435	0
EPI_ISL_158371	0
EPI_ISL_189694	0
EPI_ISL_179430	0
EPI_ISL_387979	0
EPI_ISL_22635	0
EPI_ISL_397777	0
EPI_ISL_156963	0
EPI_ISL_234248	0
EPI_ISL_288363	0
EPI_ISL_148219	0
EPI_ISL_14870920	0
EPI_ISL_277110	0
EPI_ISL_707690	0
EPI_ISL_502660	0
EPI_ISL_11449674	0
EPI_ISL_267352	0
EPI_ISL_239399	0
EPI_ISL_16102932	0
EPI_ISL_309177	0
EPI_ISL_483055	0
EPI_ISL_16315072	0
EPI_ISL_216541	0
EPI_ISL_188533	0
EPI_ISL_216849	0
EPI_ISL_4072008	0
EPI_ISL_103063	0
EPI_ISL_4032421	0
EPI_ISL_15214845	0
EPI_ISL_137742	0
EPI_ISL_14769894	0
EPI_ISL_14834869	0
EPI_ISL_289173	0
EPI_ISL_141102	0
EPI_ISL_381371	0
EPI_ISL_234280	0
EPI_ISL_220160	0
EPI_ISL_525444	0
EPI_ISL_4032294	0
EPI_ISL_16641777	0
EPI_ISL_408600	0
EPI_ISL_243644	0
EPI_ISL_267354	0
EPI_ISL_408693	0
EPI_ISL_4064520	0
EPI_ISL_14867057	0
EPI_ISL_220037	0
EPI_ISL_165781	0
EPI_ISL_243613	0
EPI_ISL_8456	0
EPI_ISL_7545	0
EPI_ISL_4064444	0
EPI_ISL_344529	0
EPI_ISL_221717	0
EPI_ISL_15697407	0
EPI_ISL_10650	0
EPI_ISL_243389	0
EPI_ISL_131364	0
EPI_ISL_261442	0
EPI_ISL_22890	0
EPI_ISL_316530	0
EPI_ISL_206820	0
EPI_ISL_387364	0
EPI_ISL_505529	0
EPI_ISL_13131233	0
EPI_ISL_112351	0
EPI_ISL_24595	0
EPI_ISL_224879	0
EPI_ISL_176303	0
EPI_ISL_161086	0
EPI_ISL_25605	0
EPI_ISL_462553	0
EPI_ISL_1041178	0
EPI_ISL_388009	0
EPI_ISL_6795388	0
EPI_ISL_7733645	0
EPI_ISL_180943	0
EPI_ISL_299583	0
EPI_ISL_4055316	0
EPI_ISL_400757	0
EPI_ISL_301009	0
EPI_ISL_16920535	0
EPI_ISL_408160	0
EPI_ISL_10688	0
EPI_ISL_131769	0
EPI_ISL_80608	0
EPI_ISL_64896	0
EPI_ISL_4592	0
EPI_ISL_8882212	0
EPI_ISL_378355	0
EPI_ISL_956414	0
EPI_ISL_170551	0
EPI_ISL_300677	0
EPI_ISL_273593	0
EPI_ISL_208134	0
EPI_ISL_328433	0
EPI_ISL_389660	0
EPI_ISL_707644	0
EPI_ISL_99358	0
EPI_ISL_27772	0
EPI_ISL_501375	0
EPI_ISL_4032214	0
EPI_ISL_234428	0
EPI_ISL_176304	0
EPI_ISL_206333	0
EPI_ISL_5116063	0
EPI_ISL_249134	0
EPI_ISL_16297081	0
EPI_ISL_331295	0
EPI_ISL_8440976	0
EPI_ISL_158508	0
EPI_ISL_8215663	0
EPI_ISL_243612	0
EPI_ISL_28020	0
EPI_ISL_277377	0
EPI_ISL_220496	0
EPI_ISL_93941	0
EPI_ISL_220239	0
EPI_ISL_326960	0
EPI_ISL_7030	0
EPI_ISL_95388	0
EPI_ISL_978891	0
EPI_ISL_294176	0
EPI_ISL_76425	0
EPI_ISL_158337	0
EPI_ISL_206351	0
EPI_ISL_279260	0
EPI_ISL_229601	0
EPI_ISL_13990714	0
EPI_ISL_135080	0
EPI_ISL_158192	0
EPI_ISL_135083	0
EPI_ISL_16112044	0
EPI_ISL_12176853	0
EPI_ISL_216707	0
EPI_ISL_137668	0
EPI_ISL_76365	0
EPI_ISL_397896	0
EPI_ISL_189387	0
EPI_ISL_154182	0
EPI_ISL_1139034	0
EPI_ISL_14775857	0
EPI_ISL_206313	0
EPI_ISL_501305	0
EPI_ISL_376242	0
EPI_ISL_22992	0
EPI_ISL_283545	0
EPI_ISL_699544	0
EPI_ISL_16171415	0
EPI_ISL_462530	0
EPI_ISL_4064663	0
EPI_ISL_156012	0
EPI_ISL_373067	0
EPI_ISL_257016	0
EPI_ISL_11259284	0
EPI_ISL_602305	0
EPI_ISL_16171327	0
EPI_ISL_29228	0
EPI_ISL_502371	0
EPI_ISL_179897	0
EPI_ISL_135009	0
EPI_ISL_16165482	0
EPI_ISL_216603	0
EPI_ISL_234703	0
EPI_ISL_387724	0
EPI_ISL_376282	0
EPI_ISL_141304	0
EPI_ISL_15069401	0
EPI_ISL_63388	0
EPI_ISL_4064509	0
EPI_ISL_176048	0
EPI_ISL_707365	0
EPI_ISL_13990727	0
EPI_ISL_245226	0
EPI_ISL_702832	0
EPI_ISL_3706	0
EPI_ISL_234311	0
EPI_ISL_16315343	0
EPI_ISL_408212	0
EPI_ISL_8758	0
EPI_ISL_31484	0
EPI_ISL_11208197	0
EPI_ISL_85145	0
EPI_ISL_4062071	0
EPI_ISL_175648	0
EPI_ISL_133705	0
EPI_ISL_697720	0
EPI_ISL_328329	0
EPI_ISL_699277	0
EPI_ISL_295794	0
EPI_ISL_2149	0
EPI_ISL_267221	0
EPI_ISL_3128529	0
EPI_ISL_397921	0
EPI_ISL_176430	0
EPI_ISL_244538	0
EPI_ISL_400767	0
EPI_ISL_99392	0
EPI_ISL_149865	0
EPI_ISL_29786	0
EPI_ISL_407905	0
EPI_ISL_276765	0
EPI_ISL_273388	0
EPI_ISL_16171464	0
EPI_ISL_181094	0
EPI_ISL_173156	0
EPI_ISL_14768266	0
EPI_ISL_378361	0
EPI_ISL_16196756	0
EPI_ISL_16315065	0
EPI_ISL_316548	0
EPI_ISL_179855	0
EPI_ISL_328962	0
EPI_ISL_141103	0
EPI_ISL_316596	0
EPI_ISL_7753173	0
EPI_ISL_300738	0
EPI_ISL_278040	0
EPI_ISL_4061058	0
EPI_ISL_79782	0
EPI_ISL_189515	0
EPI_ISL_3333	0
EPI_ISL_16215527	0
EPI_ISL_180093	0
EPI_ISL_243562	0
EPI_ISL_208825	0
EPI_ISL_30797	0
EPI_ISL_99312	0
EPI_ISL_369314	0
EPI_ISL_15648	0
EPI_ISL_203676	0
EPI_ISL_222134	0
EPI_ISL_309204	0
EPI_ISL_22528	0
EPI_ISL_707467	0
EPI_ISL_4061219	0
EPI_ISL_295500	0
EPI_ISL_284791	0
EPI_ISL_462538	0
EPI_ISL_25648	0
EPI_ISL_206101	0
EPI_ISL_156969	0
EPI_ISL_1114758	0
EPI_ISL_30541	0
EPI_ISL_707481	0
EPI_ISL_379033	0
EPI_ISL_100270	0
EPI_ISL_16209053	0
EPI_ISL_216700	0
EPI_ISL_145374	0
EPI_ISL_6512576	0
EPI_ISL_4064632	0
EPI_ISL_198758	0
EPI_ISL_100266	0
EPI_ISL_141327	0
EPI_ISL_138751	0
EPI_ISL_158536	0
EPI_ISL_104888	0
EPI_ISL_294153	0
EPI_ISL_329246	0
EPI_ISL_300669	0
EPI_ISL_182030	0
EPI_ISL_407999	0
EPI_ISL_643	0
EPI_ISL_27763	0
EPI_ISL_408272	0
EPI_ISL_173459	0
EPI_ISL_80681	0
EPI_ISL_6394	0
EPI_ISL_85052	0
EPI_ISL_393455	0
EPI_ISL_216366	0
EPI_ISL_80717	0
EPI_ISL_176376	0
EPI_ISL_267383	0
EPI_ISL_309843	0
EPI_ISL_171695	0
EPI_ISL_14931842	0
EPI_ISL_68017	0
EPI_ISL_146299	0
EPI_ISL_696740	0
EPI_ISL_388022	0
EPI_ISL_99405	0
EPI_ISL_16937297	0
EPI_ISL_257248	0
EPI_ISL_16315016	0
EPI_ISL_309842	0
EPI_ISL_171703	0
EPI_ISL_243506	0
EPI_ISL_180953	0
EPI_ISL_29180	0
EPI_ISL_131203	0
EPI_ISL_6795359	0
EPI_ISL_255412	0
EPI_ISL_252204	0
EPI_ISL_176755	0
EPI_ISL_408765	0
EPI_ISL_29372	0
EPI_ISL_14760676	0
EPI_ISL_412991	0
EPI_ISL_270303	0
EPI_ISL_407993	0
EPI_ISL_267212	0
EPI_ISL_3914870	0
EPI_ISL_245280	0
EPI_ISL_369365	0
EPI_ISL_10376	0
EPI_ISL_80490	0
EPI_ISL_20842	0
EPI_ISL_290309	0
EPI_ISL_4072260	0
EPI_ISL_84594	0
EPI_ISL_3102075	0
EPI_ISL_148125	0
EPI_ISL_14834856	0
EPI_ISL_224757	0
EPI_ISL_328971	0
EPI_ISL_1374067	0
EPI_ISL_15078241	0
EPI_ISL_1205489	0
EPI_ISL_80743	0
EPI_ISL_176818	0
EPI_ISL_154564	0
EPI_ISL_14761152	0
EPI_ISL_179967	0
EPI_ISL_80624	0
EPI_ISL_94211	0
EPI_ISL_707653	0
EPI_ISL_7379464	0
EPI_ISL_4479	0
EPI_ISL_502703	0
EPI_ISL_6985	0
EPI_ISL_4064642	0
EPI_ISL_243652	0
EPI_ISL_146298	0
EPI_ISL_181133	0
EPI_ISL_15666	0
EPI_ISL_9572774	0
EPI_ISL_4057323	0
EPI_ISL_173639	0
EPI_ISL_503599	0
EPI_ISL_156045	0
EPI_ISL_177475	0
EPI_ISL_216591	0
EPI_ISL_1374052	0
EPI_ISL_142919	0
EPI_ISL_299169	0
EPI_ISL_69722	0
EPI_ISL_699520	0
EPI_ISL_4032330	0
EPI_ISL_203707	0
EPI_ISL_64898	0
EPI_ISL_158259	0
EPI_ISL_133749	0
EPI_ISL_13613224	0
EPI_ISL_16314937	0
EPI_ISL_74348	0
EPI_ISL_707427	0
EPI_ISL_14834898	0
EPI_ISL_7029	0
EPI_ISL_6626	0
EPI_ISL_181660	0
EPI_ISL_14768088	0
EPI_ISL_161827	0
EPI_ISL_71168	0
EPI_ISL_14767320	0
EPI_ISL_149678	0
EPI_ISL_436703	0
EPI_ISL_122030	0
EPI_ISL_696534	0
EPI_ISL_189463	0
EPI_ISL_14835738	0
EPI_ISL_369300	0
EPI_ISL_189424	0
EPI_ISL_158240	0
EPI_ISL_146291	0
EPI_ISL_255186	0
EPI_ISL_175649	0
EPI_ISL_327343	0
EPI_ISL_32668	0
EPI_ISL_4064709	0
EPI_ISL_696869	0
EPI_ISL_141202	0
EPI_ISL_137844	0
EPI_ISL_978900	0
EPI_ISL_112407	0
EPI_ISL_255211	0
EPI_ISL_142448	0
EPI_ISL_180097	0
EPI_ISL_273597	0
EPI_ISL_179380	0
EPI_ISL_4062377	0
EPI_ISL_241766	0
EPI_ISL_136147	0
EPI_ISL_14064988	0
EPI_ISL_144903	0
EPI_ISL_301096	0
EPI_ISL_14768258	0
EPI_ISL_368646	0
EPI_ISL_77912	0
EPI_ISL_16243992	0
EPI_ISL_373047	0
EPI_ISL_1307695	0
EPI_ISL_98893	0
EPI_ISL_278138	0
EPI_ISL_3914877	0
EPI_ISL_94674	0
EPI_ISL_8505	0
EPI_ISL_301065	0
EPI_ISL_199388	0
EPI_ISL_127930	0
EPI_ISL_707342	0
EPI_ISL_82483	0
EPI_ISL_252834	0
EPI_ISL_525439	0
EPI_ISL_283513	0
EPI_ISL_4071930	0
EPI_ISL_16196758	0
EPI_ISL_436184	0
EPI_ISL_22542	0
EPI_ISL_462483	0
EPI_ISL_171715	0
EPI_ISL_283485	0
EPI_ISL_13432776	0
EPI_ISL_199365	0
EPI_ISL_397573	0
EPI_ISL_208117	0
EPI_ISL_14834929	0
EPI_ISL_255830	0
EPI_ISL_64848	0
EPI_ISL_10674	0
EPI_ISL_13369769	0
EPI_ISL_112261	0
EPI_ISL_697574	0
EPI_ISL_11971487	0
EPI_ISL_4032268	0
EPI_ISL_138106	0
EPI_ISL_16297354	0
EPI_ISL_738059	0
EPI_ISL_14920788	0
EPI_ISL_80721	0
EPI_ISL_13990717	0
EPI_ISL_9261745	0
EPI_ISL_15088303	0
EPI_ISL_99270	0
EPI_ISL_16315031	0
EPI_ISL_6781706	0
EPI_ISL_502717	0
EPI_ISL_294157	0
EPI_ISL_4032551	0
EPI_ISL_206461	0
EPI_ISL_216676	0
EPI_ISL_138113	0
EPI_ISL_4032561	0
EPI_ISL_7038	0
EPI_ISL_94176	0
EPI_ISL_175866	0
EPI_ISL_696683	0
EPI_ISL_332948	0
EPI_ISL_141858	0
EPI_ISL_14937001	0
EPI_ISL_397999	0
EPI_ISL_168192	0
EPI_ISL_12223688	0
EPI_ISL_80619	0
EPI_ISL_163898	0
EPI_ISL_341	0
EPI_ISL_181682	0
EPI_ISL_131325	0
EPI_ISL_268658	0
EPI_ISL_4064486	0
EPI_ISL_143653	0
EPI_ISL_698008	0
EPI_ISL_176307	0
EPI_ISL_216759	0
EPI_ISL_79787	0
EPI_ISL_759854	0
EPI_ISL_502376	0
EPI_ISL_369302	0
EPI_ISL_697059	0
EPI_ISL_10055	0
EPI_ISL_502652	0
EPI_ISL_267440	0
EPI_ISL_832205	0
EPI_ISL_1139098	0
EPI_ISL_137531	0
EPI_ISL_708714	0
EPI_ISL_16209049	0
EPI_ISL_408530	0
EPI_ISL_4061172	0
EPI_ISL_4064617	0
EPI_ISL_258488	0
EPI_ISL_696773	0
EPI_ISL_327547	0
EPI_ISL_707565	0
EPI_ISL_158453	0
EPI_ISL_397571	0
EPI_ISL_300746	0
EPI_ISL_199098	0
EPI_ISL_370225	0
EPI_ISL_137933	0
EPI_ISL_370661	0
EPI_ISL_699587	0
EPI_ISL_12176850	0
EPI_ISL_462521	0
EPI_ISL_200498	0
EPI_ISL_13285246	0
EPI_ISL_4482	0
EPI_ISL_6149	0
EPI_ISL_13370415	0
EPI_ISL_200450	0
EPI_ISL_1005675	0
EPI_ISL_694042	0
EPI_ISL_78013	0
EPI_ISL_707390	0
EPI_ISL_16244025	0
EPI_ISL_2652003	0
EPI_ISL_199421	0
EPI_ISL_1009697	0
EPI_ISL_1273422	0
EPI_ISL_141848	0
EPI_ISL_1041132	0
EPI_ISL_700898	0
EPI_ISL_112465	0
EPI_ISL_408185	0
EPI_ISL_181661	0
EPI_ISL_14769908	0
EPI_ISL_309218	0
EPI_ISL_90154	0
EPI_ISL_697153	0
EPI_ISL_14834903	0
EPI_ISL_16215560	0
EPI_ISL_158383	0
EPI_ISL_309207	0
EPI_ISL_206350	0
EPI_ISL_14833103	0
EPI_ISL_376280	0
EPI_ISL_977582	0
EPI_ISL_503607	0
EPI_ISL_6399	0
EPI_ISL_400481	0
EPI_ISL_255938	0
EPI_ISL_644737	0
EPI_ISL_256339	0
EPI_ISL_189428	0
EPI_ISL_703172	0
EPI_ISL_697285	0
EPI_ISL_301081	0
EPI_ISL_1259397	0
EPI_ISL_978907	0
EPI_ISL_1240718	0
EPI_ISL_200511	0
EPI_ISL_181981	0
EPI_ISL_4064499	0
EPI_ISL_277379	0
EPI_ISL_696614	0
EPI_ISL_146346	0
EPI_ISL_4062398	0
EPI_ISL_501646	0
EPI_ISL_141975	0
EPI_ISL_329272	0
EPI_ISL_173710	0
EPI_ISL_7952126	0
EPI_ISL_302495	0
EPI_ISL_1241003	0
EPI_ISL_99436	0
EPI_ISL_225576	0
EPI_ISL_136310	0
EPI_ISL_1665272	0
EPI_ISL_6596216	0
EPI_ISL_15159	0
EPI_ISL_739689	0
EPI_ISL_6937114	0
EPI_ISL_189457	0
EPI_ISL_696777	0
EPI_ISL_134956	0
EPI_ISL_292198	0
EPI_ISL_10993075	0
EPI_ISL_122086	0
EPI_ISL_267297	0
EPI_ISL_220154	0
EPI_ISL_99577	0
EPI_ISL_27333	0
EPI_ISL_6781406	0
EPI_ISL_10695	0
EPI_ISL_309590	0
EPI_ISL_156967	0
EPI_ISL_29317	0
EPI_ISL_10679	0
EPI_ISL_4062414	0
EPI_ISL_1665260	0
EPI_ISL_699319	0
EPI_ISL_223941	0
EPI_ISL_376330	0
EPI_ISL_162282	0
EPI_ISL_381384	0
EPI_ISL_11240	0
EPI_ISL_131492	0
EPI_ISL_4071304	0
EPI_ISL_408200	0
EPI_ISL_234323	0
EPI_ISL_245258	0
EPI_ISL_436709	0
EPI_ISL_11259285	0
EPI_ISL_293503	0
EPI_ISL_4064662	0
EPI_ISL_262490	0
EPI_ISL_163906	0
EPI_ISL_667810	0
EPI_ISL_397624	0
EPI_ISL_697234	0
EPI_ISL_200610	0
EPI_ISL_25508	0
EPI_ISL_75707	0
EPI_ISL_699371	0
EPI_ISL_309588	0
EPI_ISL_1697200	0
EPI_ISL_136133	0
EPI_ISL_133600	0
EPI_ISL_4032314	0
EPI_ISL_14389203	0
EPI_ISL_206360	0
EPI_ISL_6931	0
EPI_ISL_376303	0
EPI_ISL_4073201	0
EPI_ISL_4055325	0
EPI_ISL_376283	0
EPI_ISL_16209253	0
EPI_ISL_230074	0
EPI_ISL_103713	0
EPI_ISL_240530	0
EPI_ISL_10718	0
EPI_ISL_2402936	0
EPI_ISL_10791	0
EPI_ISL_80897	0
EPI_ISL_14760593	0
EPI_ISL_15659	0
EPI_ISL_137603	0
EPI_ISL_506152	0
EPI_ISL_11259265	0
EPI_ISL_408201	0
EPI_ISL_136134	0
EPI_ISL_216585	0
EPI_ISL_14767314	0
EPI_ISL_258523	0
EPI_ISL_146292	0
EPI_ISL_13990724	0
EPI_ISL_2255	0
EPI_ISL_80882	0
EPI_ISL_2176841	0
EPI_ISL_18870	0
EPI_ISL_503024	0
EPI_ISL_732933	0
EPI_ISL_243486	0
EPI_ISL_224718	0
EPI_ISL_216634	0
EPI_ISL_215562	0
EPI_ISL_258489	0
EPI_ISL_138759	0
EPI_ISL_127972	0
EPI_ISL_151936	0
EPI_ISL_1184525	0
EPI_ISL_15923322	0
EPI_ISL_502379	0
EPI_ISL_257694	0
EPI_ISL_505431	0
EPI_ISL_221718	0
EPI_ISL_309173	0
EPI_ISL_198751	0
EPI_ISL_239997	0
EPI_ISL_150330	0
EPI_ISL_279230	0
EPI_ISL_95391	0
EPI_ISL_699454	0
EPI_ISL_16240228	0
EPI_ISL_408629	0
EPI_ISL_94230	0
EPI_ISL_146380	0
EPI_ISL_14885097	0
EPI_ISL_85103	0
EPI_ISL_245261	0
EPI_ISL_501391	0
EPI_ISL_1280	0
EPI_ISL_197446	0
EPI_ISL_697237	0
EPI_ISL_329599	0
EPI_ISL_180972	0
EPI_ISL_4032574	0
EPI_ISL_257050	0
EPI_ISL_216656	0
EPI_ISL_15654	0
EPI_ISL_8784	0
EPI_ISL_176354	0
EPI_ISL_150157	0
EPI_ISL_220152	0
EPI_ISL_371848	0
EPI_ISL_6933	0
EPI_ISL_180947	0
EPI_ISL_11241	0
EPI_ISL_379842	0
EPI_ISL_175728	0
EPI_ISL_203690	0
EPI_ISL_4064619	0
EPI_ISL_7267244	0
EPI_ISL_501294	0
EPI_ISL_139390	0
EPI_ISL_12150661	0
EPI_ISL_176418	0
EPI_ISL_397431	0
EPI_ISL_75191	0
EPI_ISL_654842	0
EPI_ISL_157929	0
EPI_ISL_701961	0
EPI_ISL_137864	0
EPI_ISL_300652	0
EPI_ISL_699513	0
EPI_ISL_298615	0
EPI_ISL_135099	0
EPI_ISL_699380	0
EPI_ISL_16315281	0
EPI_ISL_504982	0
EPI_ISL_91622	0
EPI_ISL_292180	0
EPI_ISL_16315182	0
EPI_ISL_381414	0
EPI_ISL_254804	0
EPI_ISL_222155	0
EPI_ISL_142501	0
EPI_ISL_15088299	0
EPI_ISL_654843	0
EPI_ISL_5779	0
EPI_ISL_78021	0
EPI_ISL_25641	0
EPI_ISL_162264	0
EPI_ISL_216370	0
EPI_ISL_84976	0
EPI_ISL_169418	0
EPI_ISL_6929	0
EPI_ISL_141089	0
EPI_ISL_1123351	0
EPI_ISL_76384	0
EPI_ISL_261427	0
EPI_ISL_85056	0
EPI_ISL_129146	0
EPI_ISL_502690	0
EPI_ISL_492105	0
EPI_ISL_77900	0
EPI_ISL_234319	0
EPI_ISL_99558	0
EPI_ISL_503359	0
EPI_ISL_482756	0
EPI_ISL_96863	0
EPI_ISL_131743	0
EPI_ISL_168203	0
EPI_ISL_200819	0
EPI_ISL_501293	0
EPI_ISL_299150	0
EPI_ISL_502614	0
EPI_ISL_256490	0
EPI_ISL_699510	0
EPI_ISL_158469	0
EPI_ISL_366229	0
EPI_ISL_206464	0
EPI_ISL_408827	0
EPI_ISL_16297349	0
EPI_ISL_137975	0
EPI_ISL_173878	0
EPI_ISL_4055143	0
EPI_ISL_327769	0
EPI_ISL_387342	0
EPI_ISL_14871339	0
EPI_ISL_391472	0
EPI_ISL_224717	0
EPI_ISL_220247	0
EPI_ISL_89125	0
EPI_ISL_699480	0
EPI_ISL_16171497	0
EPI_ISL_299143	0
EPI_ISL_16641775	0
EPI_ISL_696650	0
EPI_ISL_158439	0
EPI_ISL_13431696	0
